STD,Year,State,County,State FIPS,County FIPS,Rate,Rate Category
Primary and secondary syphilis,2021,North Carolina,Duplin County,37,61,8.2,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Durham County,37,63,39.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Edgecombe County,37,65,24.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Forsyth County,37,67,20.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Franklin County,37,69,15.3,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Gaston County,37,71,14.3,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Gates County,37,73,0.0,0.0
Primary and secondary syphilis,2021,North Carolina,Graham County,37,75,12.4,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Granville County,37,77,17.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Greene County,37,79,24.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Guilford County,37,81,30.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Halifax County,37,83,24.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Harnett County,37,85,18.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Haywood County,37,87,11.2,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Henderson County,37,89,9.4,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Hertford County,37,91,9.4,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Hoke County,37,93,22.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Hyde County,37,95,0.0,0.0
Primary and secondary syphilis,2021,North Carolina,Iredell County,37,97,8.3,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Jackson County,37,99,2.3,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Johnston County,37,101,10.2,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Jones County,37,103,21.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Lee County,37,105,9.4,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Lenoir County,37,107,16.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Lincoln County,37,109,3.3,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,McDowell County,37,111,20.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Macon County,37,113,2.7,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Madison County,37,115,4.7,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Martin County,37,117,9.2,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Mecklenburg County,37,119,32.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Mitchell County,37,121,6.7,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Montgomery County,37,123,19.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Moore County,37,125,4.9,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Nash County,37,127,15.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,New Hanover County,37,129,9.6,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Northampton County,37,131,17.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Onslow County,37,133,5.8,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Orange County,37,135,10.1,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Pamlico County,37,137,0.0,0.0
Primary and secondary syphilis,2021,North Carolina,Pasquotank County,37,139,12.2,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Pender County,37,141,8.0,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Perquimans County,37,143,7.6,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Person County,37,145,17.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Pitt County,37,147,21.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Polk County,37,149,5.1,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Randolph County,37,151,8.3,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Richmond County,37,153,28.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Robeson County,37,155,20.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Rockingham County,37,157,8.8,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Rowan County,37,159,11.5,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Rutherford County,37,161,18.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Sampson County,37,163,11.9,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Scotland County,37,165,17.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Stanly County,37,167,3.2,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Stokes County,37,169,9.0,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Surry County,37,171,0.0,0.0
Primary and secondary syphilis,2021,North Carolina,Swain County,37,173,0.0,0.0
Primary and secondary syphilis,2021,North Carolina,Transylvania County,37,175,9.0,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Tyrrell County,37,177,0.0,0.0
Primary and secondary syphilis,2021,North Carolina,Union County,37,179,7.0,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Vance County,37,181,21.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Wake County,37,183,17.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Warren County,37,185,21.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Washington County,37,187,18.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Watauga County,37,189,18.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Wayne County,37,191,12.8,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Wilkes County,37,193,7.6,6.6–15.4
Primary and secondary syphilis,2021,North Carolina,Wilson County,37,195,25.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Carolina,Yadkin County,37,197,5.4,0.1–6.5
Primary and secondary syphilis,2021,North Carolina,Yancey County,37,199,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Adams County,38,1,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Barnes County,38,3,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Benson County,38,5,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Billings County,38,7,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Bottineau County,38,9,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Bowman County,38,11,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Burke County,38,13,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Burleigh County,38,15,12.1,6.6–15.4
Primary and secondary syphilis,2021,North Dakota,Cass County,38,17,4.3,0.1–6.5
Primary and secondary syphilis,2021,North Dakota,Cavalier County,38,19,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Dickey County,38,21,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Divide County,38,23,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Dunn County,38,25,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Eddy County,38,27,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Emmons County,38,29,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Foster County,38,31,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Golden Valley County,38,33,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Grand Forks County,38,35,5.5,0.1–6.5
Primary and secondary syphilis,2021,North Dakota,Grant County,38,37,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Griggs County,38,39,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Hettinger County,38,41,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Kidder County,38,43,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,LaMoure County,38,45,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Logan County,38,47,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,McHenry County,38,49,19.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Dakota,McIntosh County,38,51,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,McKenzie County,38,53,7.2,6.6–15.4
Primary and secondary syphilis,2021,North Dakota,McLean County,38,55,10.2,6.6–15.4
Primary and secondary syphilis,2021,North Dakota,Mercer County,38,57,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Morton County,38,59,14.9,6.6–15.4
Primary and secondary syphilis,2021,North Dakota,Mountrail County,38,61,10.4,6.6–15.4
Primary and secondary syphilis,2021,North Dakota,Nelson County,38,63,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Oliver County,38,65,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Pembina County,38,67,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Pierce County,38,69,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Ramsey County,38,71,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Ransom County,38,73,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Renville County,38,75,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Richland County,38,77,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Rolette County,38,79,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Sargent County,38,81,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Sheridan County,38,83,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Sioux County,38,85,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Slope County,38,87,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Stark County,38,89,18.2,"15.5–1,130.7"
Primary and secondary syphilis,2021,North Dakota,Steele County,38,91,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Stutsman County,38,93,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Towner County,38,95,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Traill County,38,97,12.5,6.6–15.4
Primary and secondary syphilis,2021,North Dakota,Walsh County,38,99,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Ward County,38,101,7.2,6.6–15.4
Primary and secondary syphilis,2021,North Dakota,Wells County,38,103,0.0,0.0
Primary and secondary syphilis,2021,North Dakota,Williams County,38,105,10.4,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Adams County,39,1,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Allen County,39,3,13.8,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Ashland County,39,5,1.9,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Ashtabula County,39,7,4.1,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Athens County,39,9,11.3,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Auglaize County,39,11,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Belmont County,39,13,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Brown County,39,15,2.3,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Butler County,39,17,6.9,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Carroll County,39,19,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Champaign County,39,21,2.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Clark County,39,23,38.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Ohio,Clermont County,39,25,5.2,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Clinton County,39,27,2.4,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Columbiana County,39,29,3.0,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Coshocton County,39,31,2.7,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Crawford County,39,33,4.8,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Cuyahoga County,39,35,25.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Ohio,Darke County,39,37,3.9,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Defiance County,39,39,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Delaware County,39,41,4.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Erie County,39,43,5.3,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Fairfield County,39,45,14.3,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Fayette County,39,47,13.8,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Franklin County,39,49,50.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,Ohio,Fulton County,39,51,2.4,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Gallia County,39,53,3.4,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Geauga County,39,55,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Greene County,39,57,4.8,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Guernsey County,39,59,2.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Hamilton County,39,61,13.1,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Hancock County,39,63,4.0,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Hardin County,39,65,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Harrison County,39,67,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Henry County,39,69,3.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Highland County,39,71,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Hocking County,39,73,14.2,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Holmes County,39,75,9.0,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Huron County,39,77,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Jackson County,39,79,3.1,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Jefferson County,39,81,1.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Knox County,39,83,1.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Lake County,39,85,3.0,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Lawrence County,39,87,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Licking County,39,89,9.4,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Logan County,39,91,6.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Lorain County,39,93,5.7,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Lucas County,39,95,20.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Ohio,Madison County,39,97,20.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Ohio,Mahoning County,39,99,5.7,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Marion County,39,101,7.7,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Medina County,39,103,1.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Meigs County,39,105,4.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Mercer County,39,107,2.4,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Miami County,39,109,3.7,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Monroe County,39,111,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Montgomery County,39,113,20.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Ohio,Morgan County,39,115,14.6,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Morrow County,39,117,11.4,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Muskingum County,39,119,8.1,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Noble County,39,121,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Ottawa County,39,123,2.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Paulding County,39,125,10.6,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Perry County,39,127,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Pickaway County,39,129,11.8,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Pike County,39,131,7.4,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Portage County,39,133,2.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Preble County,39,135,4.9,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Putnam County,39,137,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Richland County,39,139,5.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Ross County,39,141,3.9,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Sandusky County,39,143,5.1,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Scioto County,39,145,2.7,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Seneca County,39,147,3.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Shelby County,39,149,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Stark County,39,151,8.8,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Summit County,39,153,18.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Ohio,Trumbull County,39,155,4.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Tuscarawas County,39,157,1.1,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Union County,39,159,9.2,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Van Wert County,39,161,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Vinton County,39,163,0.0,0.0
Primary and secondary syphilis,2021,Ohio,Warren County,39,165,3.7,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Washington County,39,167,8.4,6.6–15.4
Primary and secondary syphilis,2021,Ohio,Wayne County,39,169,2.6,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Williams County,39,171,2.7,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Wood County,39,173,4.5,0.1–6.5
Primary and secondary syphilis,2021,Ohio,Wyandot County,39,175,0.0,0.0
Primary and secondary syphilis,2021,Oklahoma,Adair County,40,1,30.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,Oklahoma,Alfalfa County,40,3,0.0,0.0
Primary and secondary syphilis,2021,Oklahoma,Atoka County,40,5,27.9,"15.5–1,130.7"
